create file1
use file1
afu todd
insert name= aaccf ; CWID= 10000000 ; color= black ; age= 37 ; salary= 104883.3149 ;
insert name= network- ; CWID= 10018100 ; color= black ; age= 44 ; salary= 104599.7166 ;
insert name= networkr ; CWID= 10018101 ; color= white ; age= 83 ; salary= 63089.42247 ;
insert name= networks ; CWID= 10018102 ; color= red ; age= 74 ; salary= 15409.21937 ;
insert name= netzke ; CWID= 10018103 ; color= green ; age= 12 ; salary= 38989.74336 ;
insert name= neubauer ; CWID= 10018104 ; color= blue ; age= 28 ; salary= 46445.71815 ;
insert name= neudeck ; CWID= 10018105 ; color= orange ; age= 64 ; salary= 71456.92923 ;
insert name= neufeld ; CWID= 10018106 ; color= yellow ; age= 90 ; salary= 61563.22917 ;
insert name= neuman ; CWID= 10018107 ; color= pink ; age= 73 ; salary= 96358.1354 ;
insert name= neumann ; CWID= 10018108 ; color= purple ; age= 45 ; salary= 62371.25431 ;
insert name= neumeist ; CWID= 10018109 ; color= crimson ; age= 92 ; salary= 67483.3212 ;
insert name= neureuth ; CWID= 10018110 ; color= black ; age= 5 ; salary= 25895.91771 ;
insert name= neuschwa ; CWID= 10018111 ; color= white ; age= 24 ; salary= 28010.39812 ;
insert name= neustift ; CWID= 10018112 ; color= red ; age= 84 ; salary= 46686.51916 ;
insert name= neusy ; CWID= 10018113 ; color= green ; age= 60 ; salary= 79618.44134 ;
insert name= nev ; CWID= 10018114 ; color= blue ; age= 22 ; salary= 19764.71262 ;
insert name= neva ; CWID= 10018115 ; color= orange ; age= 94 ; salary= 11805.90069 ;
insert name= nevardau ; CWID= 10018116 ; color= yellow ; age= 66 ; salary= 92596.46634 ;
insert name= nevein ; CWID= 10018117 ; color= pink ; age= 91 ; salary= 74848.9248 ;
insert name= nevil ; CWID= 10018118 ; color= purple ; age= 98 ; salary= 95050.07471 ;
insert name= nevile ; CWID= 10018119 ; color= crimson ; age= 73 ; salary= 13367.01683 ;
insert name= neville ; CWID= 10018120 ; color= black ; age= 49 ; salary= 40662.49175 ;
insert name= nevin ; CWID= 10018121 ; color= white ; age= 75 ; salary= 73468.98886 ;
insert name= nevins ; CWID= 10018122 ; color= red ; age= 55 ; salary= 41591.31348 ;
insert name= nevison ; CWID= 10018123 ; color= green ; age= 88 ; salary= 84624.77306 ;
insert name= nevrela ; CWID= 10018124 ; color= blue ; age= 30 ; salary= 71961.5151 ;
insert name= nevsa ; CWID= 10018125 ; color= orange ; age= 37 ; salary= 77094.16587 ;
insert name= new ; CWID= 10018126 ; color= yellow ; age= 22 ; salary= 68836.96479 ;
insert name= newberry ; CWID= 10018127 ; color= pink ; age= 50 ; salary= 21729.40666 ;
insert name= newbold ; CWID= 10018128 ; color= purple ; age= 96 ; salary= 100617.193 ;
insert name= newby ; CWID= 10018129 ; color= crimson ; age= 80 ; salary= 28189.53774 ;
insert name= newcomb ; CWID= 10018130 ; color= black ; age= 55 ; salary= 71182.21287 ;
insert name= newcombe ; CWID= 10018131 ; color= white ; age= 38 ; salary= 93069.44463 ;
insert name= newell ; CWID= 10018132 ; color= red ; age= 69 ; salary= 14401.29705 ;
insert name= newham ; CWID= 10018133 ; color= green ; age= 34 ; salary= 44930.74482 ;
insert name= newhook ; CWID= 10018134 ; color= blue ; age= 26 ; salary= 44796.18459 ;
insert name= newkirk ; CWID= 10018135 ; color= orange ; age= 4 ; salary= 33492.73122 ;
insert name= newlab ; CWID= 10018136 ; color= yellow ; age= 57 ; salary= 20562.13527 ;
insert name= newland ; CWID= 10018137 ; color= pink ; age= 28 ; salary= 86742.63865 ;
insert name= newman ; CWID= 10018138 ; color= purple ; age= 33 ; salary= 103206.0912 ;
insert name= newnam ; CWID= 10018139 ; color= crimson ; age= 57 ; salary= 44608.24005 ;
insert name= newport ; CWID= 10018140 ; color= black ; age= 45 ; salary= 12191.47773 ;
insert name= news ; CWID= 10018141 ; color= white ; age= 92 ; salary= 18715.39967 ;
insert name= newsom ; CWID= 10018142 ; color= red ; age= 76 ; salary= 107083.1527 ;
insert name= newsome ; CWID= 10018143 ; color= green ; age= 82 ; salary= 19423.65719 ;
insert name= newton ; CWID= 10018144 ; color= blue ; age= 57 ; salary= 88268.31489 ;
insert name= neyer ; CWID= 10018145 ; color= orange ; age= 13 ; salary= 77922.21183 ;
insert name= neyman ; CWID= 10018146 ; color= yellow ; age= 19 ; salary= 83977.32431 ;
insert name= neyra ; CWID= 10018147 ; color= pink ; age= 83 ; salary= 35820.59739 ;
insert name= neysa ; CWID= 10018148 ; color= purple ; age= 45 ; salary= 31918.57383 ;
insert name= neywick ; CWID= 10018149 ; color= crimson ; age= 71 ; salary= 66714.11723 ;
insert name= nezm ; CWID= 10018150 ; color= black ; age= 74 ; salary= 73663.63789 ;
insert name= nezon ; CWID= 10018151 ; color= white ; age= 76 ; salary= 72802.20718 ;
insert name= ng ; CWID= 10018152 ; color= red ; age= 7 ; salary= 37106.33997 ;
insert name= nga ; CWID= 10018153 ; color= green ; age= 40 ; salary= 52321.9955 ;
insert name= ngai ; CWID= 10018154 ; color= blue ; age= 9 ; salary= 49815.70918 ;
insert name= ngai-nga ; CWID= 10018155 ; color= orange ; age= 86 ; salary= 52245.81196 ;
insert name= ngaingai ; CWID= 10018156 ; color= yellow ; age= 50 ; salary= 84244.20267 ;
insert name= ngan ; CWID= 10018157 ; color= pink ; age= 43 ; salary= 71363.93329 ;
insert name= nghia ; CWID= 10018158 ; color= purple ; age= 25 ; salary= 100004.6344 ;
insert name= ngina ; CWID= 10018159 ; color= crimson ; age= 89 ; salary= 51931.02998 ;
insert name= ngo ; CWID= 10018160 ; color= black ; age= 20 ; salary= 75440.36239 ;
insert name= ngoc ; CWID= 10018161 ; color= white ; age= 23 ; salary= 69597.79976 ;
insert name= ngocquyn ; CWID= 10018162 ; color= red ; age= 45 ; salary= 101608.1196 ;
insert name= nguy ; CWID= 10018163 ; color= green ; age= 0 ; salary= 42178.24873 ;
insert name= nguyen ; CWID= 10018164 ; color= blue ; age= 19 ; salary= 99391.68942 ;
insert name= nguyen-t ; CWID= 10018165 ; color= orange ; age= 22 ; salary= 28106.84021 ;
insert name= nguyet ; CWID= 10018166 ; color= yellow ; age= 61 ; salary= 71188.65892 ;
insert name= nha ; CWID= 10018167 ; color= pink ; age= 21 ; salary= 78579.51466 ;
insert name= nhan ; CWID= 10018168 ; color= purple ; age= 70 ; salary= 18051.66954 ;
insert name= nhat ; CWID= 10018169 ; color= crimson ; age= 56 ; salary= 58870.14601 ;
insert name= nhien ; CWID= 10018170 ; color= black ; age= 79 ; salary= 45962.9815 ;
insert name= nhut ; CWID= 10018171 ; color= white ; age= 69 ; salary= 81339.59134 ;
insert name= nial ; CWID= 10018172 ; color= red ; age= 80 ; salary= 97855.69482 ;
insert name= niall ; CWID= 10018173 ; color= green ; age= 92 ; salary= 42387.33402 ;
insert name= niamh ; CWID= 10018174 ; color= blue ; age= 42 ; salary= 76546.16718 ;
insert name= nic ; CWID= 10018175 ; color= orange ; age= 99 ; salary= 34238.09721 ;
insert name= nicandro ; CWID= 10018176 ; color= yellow ; age= 84 ; salary= 107828.1283 ;
insert name= nicas ; CWID= 10018177 ; color= pink ; age= 44 ; salary= 54148.92723 ;
insert name= niccolls ; CWID= 10018178 ; color= purple ; age= 20 ; salary= 30208.95214 ;
insert name= niccolo ; CWID= 10018179 ; color= crimson ; age= 68 ; salary= 25709.70158 ;
insert name= nichael ; CWID= 10018180 ; color= black ; age= 70 ; salary= 73681.57598 ;
insert name= nichol ; CWID= 10018181 ; color= white ; age= 65 ; salary= 14160.46613 ;
insert name= nicholas ; CWID= 10018182 ; color= red ; age= 93 ; salary= 51551.45039 ;
insert name= nichole ; CWID= 10018183 ; color= green ; age= 69 ; salary= 57504.20189 ;
insert name= nicholl ; CWID= 10018184 ; color= blue ; age= 37 ; salary= 50626.8694 ;
insert name= nicholle ; CWID= 10018185 ; color= orange ; age= 72 ; salary= 91673.69914 ;
insert name= nichols ; CWID= 10018186 ; color= yellow ; age= 99 ; salary= 34251.22872 ;
insert name= nicholso ; CWID= 10018187 ; color= pink ; age= 12 ; salary= 83214.71871 ;
insert name= nici ; CWID= 10018188 ; color= purple ; age= 6 ; salary= 68524.65619 ;
insert name= nick ; CWID= 10018189 ; color= crimson ; age= 82 ; salary= 24567.44125 ;
insert name= nickell ; CWID= 10018190 ; color= black ; age= 89 ; salary= 32142.27979 ;
insert name= nickells ; CWID= 10018191 ; color= white ; age= 59 ; salary= 54634.48475 ;
insert name= nickels ; CWID= 10018192 ; color= red ; age= 59 ; salary= 94514.20656 ;
insert name= nickerso ; CWID= 10018193 ; color= green ; age= 38 ; salary= 61383.67916 ;
insert name= nickey ; CWID= 10018194 ; color= blue ; age= 30 ; salary= 72750.99838 ;
insert name= nicki ; CWID= 10018195 ; color= orange ; age= 46 ; salary= 108486.4473 ;
insert name= nickie ; CWID= 10018196 ; color= yellow ; age= 55 ; salary= 45802.69098 ;
insert name= nickle ; CWID= 10018197 ; color= pink ; age= 71 ; salary= 54096.63872 ;
insert name= nicklin ; CWID= 10018198 ; color= purple ; age= 74 ; salary= 97533.65769 ;
insert name= nicko ; CWID= 10018199 ; color= crimson ; age= 32 ; salary= 42646.61326 ;
insert name= nickola ; CWID= 10018200 ; color= black ; age= 83 ; salary= 43975.01117 ;
insert name= nickolai ; CWID= 10018201 ; color= white ; age= 17 ; salary= 108421.8436 ;
insert name= nickolas ; CWID= 10018202 ; color= red ; age= 67 ; salary= 82673.02203 ;
insert name= nickolau ; CWID= 10018203 ; color= green ; age= 6 ; salary= 14124.37907 ;
insert name= nickonov ; CWID= 10018204 ; color= blue ; age= 4 ; salary= 17013.66215 ;
insert name= nicky ; CWID= 10018205 ; color= orange ; age= 81 ; salary= 11640.37139 ;
insert name= nico ; CWID= 10018206 ; color= yellow ; age= 18 ; salary= 23082.02362 ;
insert name= nicol ; CWID= 10018207 ; color= pink ; age= 83 ; salary= 92070.05313 ;
insert name= nicola ; CWID= 10018208 ; color= purple ; age= 9 ; salary= 50478.6161 ;
insert name= nicolai ; CWID= 10018209 ; color= crimson ; age= 28 ; salary= 107361.1723 ;
insert name= nicolais ; CWID= 10018210 ; color= black ; age= 14 ; salary= 20311.55693 ;
insert name= nicolaou ; CWID= 10018211 ; color= white ; age= 65 ; salary= 102607.6827 ;
insert name= nicolas ; CWID= 10018212 ; color= red ; age= 77 ; salary= 86220.91428 ;
insert name= nicole ; CWID= 10018213 ; color= green ; age= 50 ; salary= 66616.33548 ;
insert name= nicolea ; CWID= 10018214 ; color= blue ; age= 55 ; salary= 28804.88819 ;
insert name= nicoles ; CWID= 10018215 ; color= orange ; age= 45 ; salary= 101128.8472 ;
insert name= nicolett ; CWID= 10018216 ; color= yellow ; age= 85 ; salary= 63132.49615 ;
insert name= nicoli ; CWID= 10018217 ; color= pink ; age= 13 ; salary= 47124.30567 ;
insert name= nicolina ; CWID= 10018218 ; color= purple ; age= 72 ; salary= 29324.93854 ;
insert name= nicoline ; CWID= 10018219 ; color= crimson ; age= 20 ; salary= 39555.2282 ;
insert name= nicolis ; CWID= 10018220 ; color= black ; age= 41 ; salary= 11144.71779 ;
insert name= nicolle ; CWID= 10018221 ; color= white ; age= 39 ; salary= 53180.83211 ;
insert name= nicolo ; CWID= 10018222 ; color= red ; age= 21 ; salary= 95663.64252 ;
insert name= nicolopu ; CWID= 10018223 ; color= green ; age= 27 ; salary= 75105.42658 ;
insert name= nicosia ; CWID= 10018224 ; color= blue ; age= 47 ; salary= 79350.57493 ;
insert name= nie ; CWID= 10018225 ; color= orange ; age= 98 ; salary= 74725.56325 ;
insert name= niebudek ; CWID= 10018226 ; color= yellow ; age= 73 ; salary= 34350.3729 ;
insert name= niedelma ; CWID= 10018227 ; color= pink ; age= 24 ; salary= 88062.44047 ;
insert name= niedens ; CWID= 10018228 ; color= purple ; age= 49 ; salary= 104420.0478 ;
insert name= niedra ; CWID= 10018229 ; color= crimson ; age= 10 ; salary= 75038.04702 ;
insert name= niedzwie ; CWID= 10018230 ; color= black ; age= 37 ; salary= 90691.40638 ;
insert name= niek ; CWID= 10018231 ; color= white ; age= 82 ; salary= 82958.54834 ;
insert name= niel ; CWID= 10018232 ; color= red ; age= 69 ; salary= 87973.90852 ;
insert name= nield ; CWID= 10018233 ; color= green ; age= 53 ; salary= 27847.75599 ;
insert name= niels ; CWID= 10018234 ; color= blue ; age= 45 ; salary= 61130.97818 ;
insert name= nielsen ; CWID= 10018235 ; color= orange ; age= 78 ; salary= 95130.37326 ;
insert name= nielson ; CWID= 10018236 ; color= yellow ; age= 63 ; salary= 27423.97058 ;
insert name= niemi ; CWID= 10018237 ; color= pink ; age= 8 ; salary= 75256.01854 ;
insert name= nien ; CWID= 10018238 ; color= purple ; age= 85 ; salary= 66166.09742 ;
insert name= nien-hwa ; CWID= 10018239 ; color= crimson ; age= 88 ; salary= 36633.72103 ;
insert name= nienhwa ; CWID= 10018240 ; color= black ; age= 6 ; salary= 59303.29671 ;
insert name= niepmann ; CWID= 10018241 ; color= white ; age= 20 ; salary= 11797.65646 ;
insert name= niepokuj ; CWID= 10018242 ; color= red ; age= 50 ; salary= 28911.31051 ;
insert name= niergart ; CWID= 10018243 ; color= green ; age= 88 ; salary= 82887.15171 ;
insert name= nigam ; CWID= 10018244 ; color= blue ; age= 34 ; salary= 48569.94018 ;
insert name= nigel ; CWID= 10018245 ; color= orange ; age= 51 ; salary= 21196.47996 ;
insert name= nihar ; CWID= 10018246 ; color= yellow ; age= 92 ; salary= 109945.911 ;
insert name= nijen ; CWID= 10018247 ; color= pink ; age= 10 ; salary= 86010.41178 ;
insert name= nik ; CWID= 10018248 ; color= purple ; age= 99 ; salary= 51064.09031 ;
insert name= nikaniki ; CWID= 10018249 ; color= crimson ; age= 18 ; salary= 99824.57418 ;
insert name= nike ; CWID= 10018250 ; color= black ; age= 72 ; salary= 98956.06797 ;
insert name= nikfarja ; CWID= 10018251 ; color= white ; age= 93 ; salary= 60199.86992 ;
insert name= niki ; CWID= 10018252 ; color= red ; age= 84 ; salary= 29726.92217 ;
insert name= nikifori ; CWID= 10018253 ; color= green ; age= 86 ; salary= 59135.86279 ;
insert name= nikiforu ; CWID= 10018254 ; color= blue ; age= 57 ; salary= 38889.83587 ;
insert name= nikita ; CWID= 10018255 ; color= orange ; age= 69 ; salary= 14676.79578 ;
insert name= nikki ; CWID= 10018256 ; color= yellow ; age= 64 ; salary= 46019.06549 ;
insert name= nikkie ; CWID= 10018257 ; color= pink ; age= 41 ; salary= 46890.76665 ;
insert name= nikky ; CWID= 10018258 ; color= purple ; age= 21 ; salary= 107609.0567 ;
insert name= niklas ; CWID= 10018259 ; color= crimson ; age= 42 ; salary= 13029.3793 ;
insert name= niko ; CWID= 10018260 ; color= black ; age= 0 ; salary= 97983.17427 ;
insert name= nikola ; CWID= 10018261 ; color= white ; age= 49 ; salary= 76596.4792 ;
insert name= nikolai ; CWID= 10018262 ; color= red ; age= 18 ; salary= 86415.96288 ;
insert name= nikolaos ; CWID= 10018263 ; color= green ; age= 22 ; salary= 59260.4081 ;
insert name= nikolas ; CWID= 10018264 ; color= blue ; age= 80 ; salary= 91075.08353 ;
insert name= nikolaus ; CWID= 10018265 ; color= orange ; age= 10 ; salary= 36784.84149 ;
insert name= nikolett ; CWID= 10018266 ; color= yellow ; age= 71 ; salary= 89092.33843 ;
insert name= nikolia ; CWID= 10018267 ; color= pink ; age= 2 ; salary= 65051.13417 ;
insert name= nikolopo ; CWID= 10018268 ; color= purple ; age= 69 ; salary= 64286.41013 ;
insert name= nikolos ; CWID= 10018269 ; color= crimson ; age= 14 ; salary= 22948.69461 ;
insert name= nikos ; CWID= 10018270 ; color= black ; age= 29 ; salary= 105141.828 ;
insert name= nil ; CWID= 10018271 ; color= white ; age= 56 ; salary= 48711.42157 ;
insert name= nilakant ; CWID= 10018272 ; color= red ; age= 73 ; salary= 80712.43611 ;
insert name= niles ; CWID= 10018273 ; color= green ; age= 71 ; salary= 105286.6911 ;
insert name= nilesh ; CWID= 10018274 ; color= blue ; age= 83 ; salary= 46485.26939 ;
insert name= nill ; CWID= 10018275 ; color= orange ; age= 11 ; salary= 54187.56881 ;
insert name= niloofar ; CWID= 10018276 ; color= yellow ; age= 98 ; salary= 63245.75867 ;
insert name= nils ; CWID= 10018277 ; color= pink ; age= 50 ; salary= 101808.7102 ;
insert name= nilson ; CWID= 10018278 ; color= purple ; age= 82 ; salary= 26024.17096 ;
insert name= nilsson ; CWID= 10018279 ; color= crimson ; age= 87 ; salary= 10155.0708 ;
insert name= nima ; CWID= 10018280 ; color= black ; age= 60 ; salary= 56656.93522 ;
insert name= nimesh ; CWID= 10018281 ; color= white ; age= 17 ; salary= 47319.23353 ;
insert name= nimish ; CWID= 10018282 ; color= red ; age= 25 ; salary= 97990.40307 ;
insert name= nimmo ; CWID= 10018283 ; color= green ; age= 0 ; salary= 50654.43987 ;
insert name= nimr ; CWID= 10018284 ; color= blue ; age= 22 ; salary= 76326.39698 ;
insert name= nimzod ; CWID= 10018285 ; color= orange ; age= 36 ; salary= 14190.6229 ;
insert name= nina ; CWID= 10018286 ; color= yellow ; age= 30 ; salary= 24011.27183 ;
insert name= ninetta ; CWID= 10018287 ; color= pink ; age= 57 ; salary= 66308.34624 ;
insert name= ninette ; CWID= 10018288 ; color= purple ; age= 47 ; salary= 77833.40792 ;
insert name= ninety-o ; CWID= 10018289 ; color= crimson ; age= 89 ; salary= 25685.47143 ;
insert name= ning ; CWID= 10018290 ; color= black ; age= 69 ; salary= 40170.28163 ;
insert name= ninja ; CWID= 10018291 ; color= white ; age= 43 ; salary= 97137.91365 ;
insert name= ninnetta ; CWID= 10018292 ; color= red ; age= 14 ; salary= 20909.77234 ;
insert name= ninnette ; CWID= 10018293 ; color= green ; age= 60 ; salary= 13822.28098 ;
insert name= ninno ; CWID= 10018294 ; color= blue ; age= 29 ; salary= 57159.41942 ;
insert name= ninon ; CWID= 10018295 ; color= orange ; age= 69 ; salary= 47001.6438 ;
insert name= nipper ; CWID= 10018296 ; color= yellow ; age= 65 ; salary= 13812.85853 ;
insert name= nir ; CWID= 10018297 ; color= pink ; age= 35 ; salary= 53322.88468 ;
insert name= niraj ; CWID= 10018298 ; color= purple ; age= 61 ; salary= 10207.96608 ;
insert name= niranjan ; CWID= 10018299 ; color= crimson ; age= 43 ; salary= 18836.65545 ;
insert name= nirmal ; CWID= 10018300 ; color= black ; age= 96 ; salary= 95583.48953 ;
insert name= niro ; CWID= 10018301 ; color= white ; age= 90 ; salary= 108334.2529 ;
insert name= nirwan ; CWID= 10018302 ; color= red ; age= 2 ; salary= 86577.89551 ;
insert name= nisa ; CWID= 10018303 ; color= green ; age= 94 ; salary= 79998.27382 ;
insert name= nisan ; CWID= 10018304 ; color= blue ; age= 47 ; salary= 54053.22629 ;
insert name= nisbet ; CWID= 10018305 ; color= orange ; age= 70 ; salary= 36757.95854 ;
insert name= nischuk ; CWID= 10018306 ; color= yellow ; age= 49 ; salary= 50731.46858 ;
insert name= nishan ; CWID= 10018307 ; color= pink ; age= 69 ; salary= 52013.99625 ;
insert name= nishida ; CWID= 10018308 ; color= purple ; age= 57 ; salary= 25207.52201 ;
insert name= nishiguc ; CWID= 10018309 ; color= crimson ; age= 68 ; salary= 64253.82138 ;
insert name= nishihar ; CWID= 10018310 ; color= black ; age= 42 ; salary= 36972.03265 ;
insert name= nishimot ; CWID= 10018311 ; color= white ; age= 83 ; salary= 94873.73996 ;
insert name= nishimur ; CWID= 10018312 ; color= red ; age= 35 ; salary= 107146.3274 ;
insert name= nishioka ; CWID= 10018313 ; color= green ; age= 70 ; salary= 80878.90802 ;
insert name= nishith ; CWID= 10018314 ; color= blue ; age= 88 ; salary= 34708.47431 ;
insert name= nishiwak ; CWID= 10018315 ; color= orange ; age= 4 ; salary= 58341.96462 ;
insert name= nishiyam ; CWID= 10018316 ; color= yellow ; age= 41 ; salary= 79366.82036 ;
insert name= nishizak ; CWID= 10018317 ; color= pink ; age= 12 ; salary= 58947.80049 ;
insert name= nissa ; CWID= 10018318 ; color= purple ; age= 70 ; salary= 97649.77943 ;
insert name= nisse ; CWID= 10018319 ; color= crimson ; age= 95 ; salary= 63771.54195 ;
